event_id,context,pid,engine_step_id,forward_id,phase,total_num_scheduled_tokens,layer_id,layer_type,q_len,hidden_shape_in,residual_shape_in,positions_shape,hidden_shape_out,residual_shape_out,matched,fx_sampled,fx_traced,fx_trace_status,fx_node_count,trace_dir,error,duration_ns
input14_layer9,16-32K,51738,14,14,decode,1,9,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1663005
input14_layer10,16-32K,51738,14,14,decode,1,10,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1676035
input14_layer11,16-32K,51738,14,14,decode,1,11,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2138699
input14_layer12,16-32K,51738,14,14,decode,1,12,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1655615
input14_layer13,16-32K,51738,14,14,decode,1,13,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1641194
input14_layer14,16-32K,51738,14,14,decode,1,14,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1637015
input14_layer15,16-32K,51738,14,14,decode,1,15,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2123149
input14_layer16,16-32K,51738,14,14,decode,1,16,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1638754
input14_layer17,16-32K,51738,14,14,decode,1,17,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1627455
input14_layer18,16-32K,51738,14,14,decode,1,18,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1619074
input14_layer19,16-32K,51738,14,14,decode,1,19,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2111349
input14_layer20,16-32K,51738,14,14,decode,1,20,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1671675
input14_layer21,16-32K,51738,14,14,decode,1,21,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1651635
input14_layer22,16-32K,51738,14,14,decode,1,22,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1662204
input14_layer23,16-32K,51738,14,14,decode,1,23,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2130049
input14_layer24,16-32K,51738,14,14,decode,1,24,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1794736
input14_layer25,16-32K,51738,14,14,decode,1,25,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1644495
input14_layer26,16-32K,51738,14,14,decode,1,26,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1635665
input14_layer27,16-32K,51738,14,14,decode,1,27,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2122399
input14_layer28,16-32K,51738,14,14,decode,1,28,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1655585
input14_layer29,16-32K,51738,14,14,decode,1,29,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1635154
input14_layer30,16-32K,51738,14,14,decode,1,30,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1665225
input14_layer31,16-32K,51738,14,14,decode,1,31,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2131839
input14_layer32,16-32K,51738,14,14,decode,1,32,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1668745
input14_layer33,16-32K,51738,14,14,decode,1,33,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1662265
input14_layer34,16-32K,51738,14,14,decode,1,34,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640815
input14_layer35,16-32K,51738,14,14,decode,1,35,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2137679
input14_layer36,16-32K,51738,14,14,decode,1,36,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1717015
input14_layer37,16-32K,51738,14,14,decode,1,37,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1637104
input14_layer38,16-32K,51738,14,14,decode,1,38,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654485
input14_layer39,16-32K,51738,14,14,decode,1,39,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2143189
input14_layer40,16-32K,51738,14,14,decode,1,40,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1647954
input14_layer41,16-32K,51738,14,14,decode,1,41,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654815
input14_layer42,16-32K,51738,14,14,decode,1,42,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640805
input14_layer43,16-32K,51738,14,14,decode,1,43,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2135859
input14_layer44,16-32K,51738,14,14,decode,1,44,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1665375
input14_layer45,16-32K,51738,14,14,decode,1,45,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1781616
input14_layer46,16-32K,51738,14,14,decode,1,46,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1647594
input14_layer47,16-32K,51738,14,14,decode,1,47,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2126209
input14_layer48,16-32K,51738,14,14,decode,1,48,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1665955
input14_layer49,16-32K,51738,14,14,decode,1,49,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654805
input14_layer50,16-32K,51738,14,14,decode,1,50,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1650394
input14_layer51,16-32K,51738,14,14,decode,1,51,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2141799
input14_layer52,16-32K,51738,14,14,decode,1,52,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1667395
input14_layer53,16-32K,51738,14,14,decode,1,53,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1652044
input14_layer54,16-32K,51738,14,14,decode,1,54,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1645305
input14_layer55,16-32K,51738,14,14,decode,1,55,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2122499
input14_layer56,16-32K,51738,14,14,decode,1,56,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1653975
input14_layer57,16-32K,51738,14,14,decode,1,57,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1648295
input14_layer58,16-32K,51738,14,14,decode,1,58,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1649455
input14_layer59,16-32K,51738,14,14,decode,1,59,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2114869
input14_layer60,16-32K,51738,14,14,decode,1,60,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1677915
input14_layer61,16-32K,51738,14,14,decode,1,61,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1651305
input14_layer62,16-32K,51738,14,14,decode,1,62,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1667345
input14_layer63,16-32K,51738,14,14,decode,1,63,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2128969
input15_layer0,16-32K,51738,15,15,decode,1,0,linear_attention,1,"[1,5120]",null,"[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1792486
input15_layer1,16-32K,51738,15,15,decode,1,1,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1671195
input15_layer2,16-32K,51738,15,15,decode,1,2,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1660055
input15_layer3,16-32K,51738,15,15,decode,1,3,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2349451
input15_layer4,16-32K,51738,15,15,decode,1,4,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1642265
input15_layer5,16-32K,51738,15,15,decode,1,5,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1652814
input15_layer6,16-32K,51738,15,15,decode,1,6,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640925
input15_layer7,16-32K,51738,15,15,decode,1,7,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2139080
input15_layer8,16-32K,51738,15,15,decode,1,8,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1657175
input15_layer9,16-32K,51738,15,15,decode,1,9,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1644975
input15_layer10,16-32K,51738,15,15,decode,1,10,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1644325
input15_layer11,16-32K,51738,15,15,decode,1,11,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2130999
input15_layer12,16-32K,51738,15,15,decode,1,12,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1649485
input15_layer13,16-32K,51738,15,15,decode,1,13,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1643875
input15_layer14,16-32K,51738,15,15,decode,1,14,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1662205
input15_layer15,16-32K,51738,15,15,decode,1,15,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2129349
input15_layer16,16-32K,51738,15,15,decode,1,16,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1659935
input15_layer17,16-32K,51738,15,15,decode,1,17,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1643875
input15_layer18,16-32K,51738,15,15,decode,1,18,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1645244
input15_layer19,16-32K,51738,15,15,decode,1,19,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2121879
input15_layer20,16-32K,51738,15,15,decode,1,20,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1656735
input15_layer21,16-32K,51738,15,15,decode,1,21,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1644344
input15_layer22,16-32K,51738,15,15,decode,1,22,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1655085
input15_layer23,16-32K,51738,15,15,decode,1,23,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2126159
input15_layer24,16-32K,51738,15,15,decode,1,24,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1787356
input15_layer25,16-32K,51738,15,15,decode,1,25,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1632904
input15_layer26,16-32K,51738,15,15,decode,1,26,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640875
input15_layer27,16-32K,51738,15,15,decode,1,27,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2120839
input15_layer28,16-32K,51738,15,15,decode,1,28,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654995
input15_layer29,16-32K,51738,15,15,decode,1,29,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1649964
input15_layer30,16-32K,51738,15,15,decode,1,30,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640194
input15_layer31,16-32K,51738,15,15,decode,1,31,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2124079
input15_layer32,16-32K,51738,15,15,decode,1,32,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1662625
input15_layer33,16-32K,51738,15,15,decode,1,33,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1643335
input15_layer34,16-32K,51738,15,15,decode,1,34,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1663935
input15_layer35,16-32K,51738,15,15,decode,1,35,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2143689
input15_layer36,16-32K,51738,15,15,decode,1,36,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1648065
input15_layer37,16-32K,51738,15,15,decode,1,37,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1642585
input15_layer38,16-32K,51738,15,15,decode,1,38,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1658105
input15_layer39,16-32K,51738,15,15,decode,1,39,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2130239
input15_layer40,16-32K,51738,15,15,decode,1,40,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1635075
input15_layer41,16-32K,51738,15,15,decode,1,41,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1634165
input15_layer42,16-32K,51738,15,15,decode,1,42,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1622464
input15_layer43,16-32K,51738,15,15,decode,1,43,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2123949
input15_layer44,16-32K,51738,15,15,decode,1,44,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1663535
input15_layer45,16-32K,51738,15,15,decode,1,45,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1776776
input15_layer46,16-32K,51738,15,15,decode,1,46,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1634265
input15_layer47,16-32K,51738,15,15,decode,1,47,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2121819
input15_layer48,16-32K,51738,15,15,decode,1,48,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1655635
input15_layer49,16-32K,51738,15,15,decode,1,49,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1651435
input15_layer50,16-32K,51738,15,15,decode,1,50,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1649525
input15_layer51,16-32K,51738,15,15,decode,1,51,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2114349
input15_layer52,16-32K,51738,15,15,decode,1,52,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654875
input15_layer53,16-32K,51738,15,15,decode,1,53,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1659344
input15_layer54,16-32K,51738,15,15,decode,1,54,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1630675
input15_layer55,16-32K,51738,15,15,decode,1,55,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2130499
input15_layer56,16-32K,51738,15,15,decode,1,56,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1672795
input15_layer57,16-32K,51738,15,15,decode,1,57,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1648375
input15_layer58,16-32K,51738,15,15,decode,1,58,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1630965
input15_layer59,16-32K,51738,15,15,decode,1,59,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2096079
input15_layer60,16-32K,51738,15,15,decode,1,60,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640735
input15_layer61,16-32K,51738,15,15,decode,1,61,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1642174
input15_layer62,16-32K,51738,15,15,decode,1,62,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1660405
input15_layer63,16-32K,51738,15,15,decode,1,63,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2127059
input16_layer0,16-32K,51738,16,16,decode,1,0,linear_attention,1,"[1,5120]",null,"[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1790286
input16_layer1,16-32K,51738,16,16,decode,1,1,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1673555
input16_layer2,16-32K,51738,16,16,decode,1,2,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1664015
input16_layer3,16-32K,51738,16,16,decode,1,3,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2389081
input16_layer4,16-32K,51738,16,16,decode,1,4,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1663505
input16_layer5,16-32K,51738,16,16,decode,1,5,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1651605
input16_layer6,16-32K,51738,16,16,decode,1,6,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1641734
input16_layer7,16-32K,51738,16,16,decode,1,7,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2120639
input16_layer8,16-32K,51738,16,16,decode,1,8,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1661915
input16_layer9,16-32K,51738,16,16,decode,1,9,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1641515
input16_layer10,16-32K,51738,16,16,decode,1,10,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654724
input16_layer11,16-32K,51738,16,16,decode,1,11,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2125909
input16_layer12,16-32K,51738,16,16,decode,1,12,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1647045
input16_layer13,16-32K,51738,16,16,decode,1,13,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1711635
input16_layer14,16-32K,51738,16,16,decode,1,14,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1689405
input16_layer15,16-32K,51738,16,16,decode,1,15,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2168989
input16_layer16,16-32K,51738,16,16,decode,1,16,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1666095
input16_layer17,16-32K,51738,16,16,decode,1,17,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1651064
input16_layer18,16-32K,51738,16,16,decode,1,18,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1672135
input16_layer19,16-32K,51738,16,16,decode,1,19,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2125999
input16_layer20,16-32K,51738,16,16,decode,1,20,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1660285
input16_layer21,16-32K,51738,16,16,decode,1,21,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1676885
input16_layer22,16-32K,51738,16,16,decode,1,22,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1654945
input16_layer23,16-32K,51738,16,16,decode,1,23,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2145279
input16_layer24,16-32K,51738,16,16,decode,1,24,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1809437
input16_layer25,16-32K,51738,16,16,decode,1,25,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1658605
input16_layer26,16-32K,51738,16,16,decode,1,26,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1658164
input16_layer27,16-32K,51738,16,16,decode,1,27,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2140619
input16_layer28,16-32K,51738,16,16,decode,1,28,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1674495
input16_layer29,16-32K,51738,16,16,decode,1,29,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1648745
input16_layer30,16-32K,51738,16,16,decode,1,30,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1658885
input16_layer31,16-32K,51738,16,16,decode,1,31,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2127969
input16_layer32,16-32K,51738,16,16,decode,1,32,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1656475
input16_layer33,16-32K,51738,16,16,decode,1,33,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640485
input16_layer34,16-32K,51738,16,16,decode,1,34,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1656325
input16_layer35,16-32K,51738,16,16,decode,1,35,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2122629
input16_layer36,16-32K,51738,16,16,decode,1,36,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1668065
input16_layer37,16-32K,51738,16,16,decode,1,37,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1650245
input16_layer38,16-32K,51738,16,16,decode,1,38,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1634304
input16_layer39,16-32K,51738,16,16,decode,1,39,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2119349
input16_layer40,16-32K,51738,16,16,decode,1,40,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1640765
input16_layer41,16-32K,51738,16,16,decode,1,41,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1656865
input16_layer42,16-32K,51738,16,16,decode,1,42,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1656055
input16_layer43,16-32K,51738,16,16,decode,1,43,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2140269
input16_layer44,16-32K,51738,16,16,decode,1,44,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1664095
input16_layer45,16-32K,51738,16,16,decode,1,45,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1794956
input16_layer46,16-32K,51738,16,16,decode,1,46,linear_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,1667555
input16_layer47,16-32K,51738,16,16,decode,1,47,full_attention,1,"[1,5120]","[1,5120]","[3,1]","[1,5120]","[1,5120]",False,False,False,,,,,2131469
