event_id,context,pid,engine_step_id,forward_id,phase,total_num_scheduled_tokens,layer_id,layer_type,q_len,matched,instrumented,status,error,duration_ns
input5_layer6,16-32K,72641,5,5,prefill_chunk,4096,6,linear_attention,4096,False,False,ok,,3815924
input5_layer7,16-32K,72641,5,5,prefill_chunk,4096,7,full_attention,4096,False,False,ok,,2398092
input5_layer8,16-32K,72641,5,5,prefill_chunk,4096,8,linear_attention,4096,False,False,ok,,3865794
input5_layer9,16-32K,72641,5,5,prefill_chunk,4096,9,linear_attention,4096,False,False,ok,,3833674
input5_layer10,16-32K,72641,5,5,prefill_chunk,4096,10,linear_attention,4096,False,False,ok,,3901345
input5_layer11,16-32K,72641,5,5,prefill_chunk,4096,11,full_attention,4096,False,False,ok,,2404502
input5_layer12,16-32K,72641,5,5,prefill_chunk,4096,12,linear_attention,4096,False,False,ok,,3880945
input5_layer13,16-32K,72641,5,5,prefill_chunk,4096,13,linear_attention,4096,False,False,ok,,3829044
input5_layer14,16-32K,72641,5,5,prefill_chunk,4096,14,linear_attention,4096,False,False,ok,,3824204
input5_layer15,16-32K,72641,5,5,prefill_chunk,4096,15,full_attention,4096,False,False,ok,,2396611
input5_layer16,16-32K,72641,5,5,prefill_chunk,4096,16,linear_attention,4096,False,False,ok,,3907395
input5_layer17,16-32K,72641,5,5,prefill_chunk,4096,17,linear_attention,4096,False,False,ok,,3894294
input5_layer18,16-32K,72641,5,5,prefill_chunk,4096,18,linear_attention,4096,False,False,ok,,3894965
input5_layer19,16-32K,72641,5,5,prefill_chunk,4096,19,full_attention,4096,False,False,ok,,2450772
input5_layer20,16-32K,72641,5,5,prefill_chunk,4096,20,linear_attention,4096,False,False,ok,,3970375
input5_layer21,16-32K,72641,5,5,prefill_chunk,4096,21,linear_attention,4096,False,False,ok,,3961465
input5_layer22,16-32K,72641,5,5,prefill_chunk,4096,22,linear_attention,4096,False,False,ok,,4094536
input5_layer23,16-32K,72641,5,5,prefill_chunk,4096,23,full_attention,4096,False,False,ok,,2462992
input5_layer24,16-32K,72641,5,5,prefill_chunk,4096,24,linear_attention,4096,False,False,ok,,4006486
input5_layer25,16-32K,72641,5,5,prefill_chunk,4096,25,linear_attention,4096,False,False,ok,,3981925
input5_layer26,16-32K,72641,5,5,prefill_chunk,4096,26,linear_attention,4096,False,False,ok,,3975245
input5_layer27,16-32K,72641,5,5,prefill_chunk,4096,27,full_attention,4096,False,False,ok,,2487682
input5_layer28,16-32K,72641,5,5,prefill_chunk,4096,28,linear_attention,4096,False,False,ok,,4021966
input5_layer29,16-32K,72641,5,5,prefill_chunk,4096,29,linear_attention,4096,False,False,ok,,4013926
input5_layer30,16-32K,72641,5,5,prefill_chunk,4096,30,linear_attention,4096,False,False,ok,,4011976
input5_layer31,16-32K,72641,5,5,prefill_chunk,4096,31,full_attention,4096,False,False,ok,,2501452
input5_layer32,16-32K,72641,5,5,prefill_chunk,4096,32,linear_attention,4096,False,False,ok,,4052156
input5_layer33,16-32K,72641,5,5,prefill_chunk,4096,33,linear_attention,4096,False,False,ok,,4026966
input5_layer34,16-32K,72641,5,5,prefill_chunk,4096,34,linear_attention,4096,False,False,ok,,4034806
input5_layer35,16-32K,72641,5,5,prefill_chunk,4096,35,full_attention,4096,False,False,ok,,2495692
input5_layer36,16-32K,72641,5,5,prefill_chunk,4096,36,linear_attention,4096,False,False,ok,,4404039
input5_layer37,16-32K,72641,5,5,prefill_chunk,4096,37,linear_attention,4096,False,False,ok,,4154227
input5_layer38,16-32K,72641,5,5,prefill_chunk,4096,38,linear_attention,4096,False,False,ok,,4075276
input5_layer39,16-32K,72641,5,5,prefill_chunk,4096,39,full_attention,4096,False,False,ok,,2613263
input5_layer40,16-32K,72641,5,5,prefill_chunk,4096,40,linear_attention,4096,False,False,ok,,4230608
input5_layer41,16-32K,72641,5,5,prefill_chunk,4096,41,linear_attention,4096,False,False,ok,,4080907
input5_layer42,16-32K,72641,5,5,prefill_chunk,4096,42,linear_attention,4096,False,False,ok,,4096506
input5_layer43,16-32K,72641,5,5,prefill_chunk,4096,43,full_attention,4096,False,False,ok,,2579553
input5_layer44,16-32K,72641,5,5,prefill_chunk,4096,44,linear_attention,4096,False,False,ok,,4133447
input5_layer45,16-32K,72641,5,5,prefill_chunk,4096,45,linear_attention,4096,False,False,ok,,4145777
input5_layer46,16-32K,72641,5,5,prefill_chunk,4096,46,linear_attention,4096,False,False,ok,,4131187
input5_layer47,16-32K,72641,5,5,prefill_chunk,4096,47,full_attention,4096,False,False,ok,,2571143
input5_layer48,16-32K,72641,5,5,prefill_chunk,4096,48,linear_attention,4096,False,False,ok,,4160037
input5_layer49,16-32K,72641,5,5,prefill_chunk,4096,49,linear_attention,4096,False,False,ok,,4174437
input5_layer50,16-32K,72641,5,5,prefill_chunk,4096,50,linear_attention,4096,False,False,ok,,4164197
input5_layer51,16-32K,72641,5,5,prefill_chunk,4096,51,full_attention,4096,False,False,ok,,2589293
input5_layer52,16-32K,72641,5,5,prefill_chunk,4096,52,linear_attention,4096,False,False,ok,,4219607
input5_layer53,16-32K,72641,5,5,prefill_chunk,4096,53,linear_attention,4096,False,False,ok,,4205148
input5_layer54,16-32K,72641,5,5,prefill_chunk,4096,54,linear_attention,4096,False,False,ok,,4210537
input5_layer55,16-32K,72641,5,5,prefill_chunk,4096,55,full_attention,4096,False,False,ok,,2638573
input5_layer56,16-32K,72641,5,5,prefill_chunk,4096,56,linear_attention,4096,False,False,ok,,4215898
input5_layer57,16-32K,72641,5,5,prefill_chunk,4096,57,linear_attention,4096,False,False,ok,,4213388
input5_layer58,16-32K,72641,5,5,prefill_chunk,4096,58,linear_attention,4096,False,False,ok,,4331959
input5_layer59,16-32K,72641,5,5,prefill_chunk,4096,59,full_attention,4096,False,False,ok,,2619353
input5_layer60,16-32K,72641,5,5,prefill_chunk,4096,60,linear_attention,4096,False,False,ok,,4255378
input5_layer61,16-32K,72641,5,5,prefill_chunk,4096,61,linear_attention,4096,False,False,ok,,4252898
input5_layer62,16-32K,72641,5,5,prefill_chunk,4096,62,linear_attention,4096,False,False,ok,,4317938
input5_layer63,16-32K,72641,5,5,prefill_chunk,4096,63,full_attention,4096,False,False,ok,,2642563
input6_layer0,16-32K,72641,6,6,prefill_chunk,105,0,linear_attention,105,False,False,ok,,25194794
input6_layer1,16-32K,72641,6,6,prefill_chunk,105,1,linear_attention,105,False,False,ok,,3997905
input6_layer2,16-32K,72641,6,6,prefill_chunk,105,2,linear_attention,105,False,False,ok,,3802614
input6_layer3,16-32K,72641,6,6,prefill_chunk,105,3,full_attention,105,False,False,ok,,18053191
input6_layer4,16-32K,72641,6,6,prefill_chunk,105,4,linear_attention,105,False,False,ok,,4390969
input6_layer5,16-32K,72641,6,6,prefill_chunk,105,5,linear_attention,105,False,False,ok,,3813604
input6_layer6,16-32K,72641,6,6,prefill_chunk,105,6,linear_attention,105,False,False,ok,,3777673
input6_layer7,16-32K,72641,6,6,prefill_chunk,105,7,full_attention,105,False,False,ok,,2411271
input6_layer8,16-32K,72641,6,6,prefill_chunk,105,8,linear_attention,105,False,False,ok,,3783913
input6_layer9,16-32K,72641,6,6,prefill_chunk,105,9,linear_attention,105,False,False,ok,,3763033
input6_layer10,16-32K,72641,6,6,prefill_chunk,105,10,linear_attention,105,False,False,ok,,3751803
input6_layer11,16-32K,72641,6,6,prefill_chunk,105,11,full_attention,105,False,False,ok,,2364841
input6_layer12,16-32K,72641,6,6,prefill_chunk,105,12,linear_attention,105,False,False,ok,,3786734
input6_layer13,16-32K,72641,6,6,prefill_chunk,105,13,linear_attention,105,False,False,ok,,3742503
input6_layer14,16-32K,72641,6,6,prefill_chunk,105,14,linear_attention,105,False,False,ok,,3739593
input6_layer15,16-32K,72641,6,6,prefill_chunk,105,15,full_attention,105,False,False,ok,,2354411
input6_layer16,16-32K,72641,6,6,prefill_chunk,105,16,linear_attention,105,False,False,ok,,3757203
input6_layer17,16-32K,72641,6,6,prefill_chunk,105,17,linear_attention,105,False,False,ok,,3737993
input6_layer18,16-32K,72641,6,6,prefill_chunk,105,18,linear_attention,105,False,False,ok,,3742853
input6_layer19,16-32K,72641,6,6,prefill_chunk,105,19,full_attention,105,False,False,ok,,2361081
input6_layer20,16-32K,72641,6,6,prefill_chunk,105,20,linear_attention,105,False,False,ok,,3759953
input6_layer21,16-32K,72641,6,6,prefill_chunk,105,21,linear_attention,105,False,False,ok,,3718253
input6_layer22,16-32K,72641,6,6,prefill_chunk,105,22,linear_attention,105,False,False,ok,,3851235
input6_layer23,16-32K,72641,6,6,prefill_chunk,105,23,full_attention,105,False,False,ok,,2380211
input6_layer24,16-32K,72641,6,6,prefill_chunk,105,24,linear_attention,105,False,False,ok,,3787223
input6_layer25,16-32K,72641,6,6,prefill_chunk,105,25,linear_attention,105,False,False,ok,,3751803
input6_layer26,16-32K,72641,6,6,prefill_chunk,105,26,linear_attention,105,False,False,ok,,3725903
input6_layer27,16-32K,72641,6,6,prefill_chunk,105,27,full_attention,105,False,False,ok,,2339351
input6_layer28,16-32K,72641,6,6,prefill_chunk,105,28,linear_attention,105,False,False,ok,,3764923
input6_layer29,16-32K,72641,6,6,prefill_chunk,105,29,linear_attention,105,False,False,ok,,3752994
input6_layer30,16-32K,72641,6,6,prefill_chunk,105,30,linear_attention,105,False,False,ok,,3714603
input6_layer31,16-32K,72641,6,6,prefill_chunk,105,31,full_attention,105,False,False,ok,,2583483
input6_layer32,16-32K,72641,6,6,prefill_chunk,105,32,linear_attention,105,False,False,ok,,3795634
input6_layer33,16-32K,72641,6,6,prefill_chunk,105,33,linear_attention,105,False,False,ok,,3734303
input6_layer34,16-32K,72641,6,6,prefill_chunk,105,34,linear_attention,105,False,False,ok,,3725413
input6_layer35,16-32K,72641,6,6,prefill_chunk,105,35,full_attention,105,False,False,ok,,2347361
input6_layer36,16-32K,72641,6,6,prefill_chunk,105,36,linear_attention,105,False,False,ok,,3738314
input6_layer37,16-32K,72641,6,6,prefill_chunk,105,37,linear_attention,105,False,False,ok,,3724413
input6_layer38,16-32K,72641,6,6,prefill_chunk,105,38,linear_attention,105,False,False,ok,,3740844
input6_layer39,16-32K,72641,6,6,prefill_chunk,105,39,full_attention,105,False,False,ok,,2370361
input6_layer40,16-32K,72641,6,6,prefill_chunk,105,40,linear_attention,105,False,False,ok,,4014306
input6_layer41,16-32K,72641,6,6,prefill_chunk,105,41,linear_attention,105,False,False,ok,,3742663
input6_layer42,16-32K,72641,6,6,prefill_chunk,105,42,linear_attention,105,False,False,ok,,3725533
input6_layer43,16-32K,72641,6,6,prefill_chunk,105,43,full_attention,105,False,False,ok,,2342721
input6_layer44,16-32K,72641,6,6,prefill_chunk,105,44,linear_attention,105,False,False,ok,,3766353
input6_layer45,16-32K,72641,6,6,prefill_chunk,105,45,linear_attention,105,False,False,ok,,3746303
input6_layer46,16-32K,72641,6,6,prefill_chunk,105,46,linear_attention,105,False,False,ok,,3720474
input6_layer47,16-32K,72641,6,6,prefill_chunk,105,47,full_attention,105,False,False,ok,,2335091
input6_layer48,16-32K,72641,6,6,prefill_chunk,105,48,linear_attention,105,False,False,ok,,3745733
input6_layer49,16-32K,72641,6,6,prefill_chunk,105,49,linear_attention,105,False,False,ok,,3729453
input6_layer50,16-32K,72641,6,6,prefill_chunk,105,50,linear_attention,105,False,False,ok,,3738063
input6_layer51,16-32K,72641,6,6,prefill_chunk,105,51,full_attention,105,False,False,ok,,2342991
input6_layer52,16-32K,72641,6,6,prefill_chunk,105,52,linear_attention,105,False,False,ok,,3763293
input6_layer53,16-32K,72641,6,6,prefill_chunk,105,53,linear_attention,105,False,False,ok,,3712363
input6_layer54,16-32K,72641,6,6,prefill_chunk,105,54,linear_attention,105,False,False,ok,,3723163
input6_layer55,16-32K,72641,6,6,prefill_chunk,105,55,full_attention,105,False,False,ok,,2330170
input6_layer56,16-32K,72641,6,6,prefill_chunk,105,56,linear_attention,105,False,False,ok,,3734883
input6_layer57,16-32K,72641,6,6,prefill_chunk,105,57,linear_attention,105,False,False,ok,,3734623
input6_layer58,16-32K,72641,6,6,prefill_chunk,105,58,linear_attention,105,False,False,ok,,3864905
input6_layer59,16-32K,72641,6,6,prefill_chunk,105,59,full_attention,105,False,False,ok,,2350071
input6_layer60,16-32K,72641,6,6,prefill_chunk,105,60,linear_attention,105,False,False,ok,,3731064
input6_layer61,16-32K,72641,6,6,prefill_chunk,105,61,linear_attention,105,False,False,ok,,3739444
input6_layer62,16-32K,72641,6,6,prefill_chunk,105,62,linear_attention,105,False,False,ok,,4292069
input6_layer63,16-32K,72641,6,6,prefill_chunk,105,63,full_attention,105,False,False,ok,,2401871
input7_layer0,16-32K,72641,7,7,decode,1,0,linear_attention,1,False,False,ok,,270427384
input7_layer1,16-32K,72641,7,7,decode,1,1,linear_attention,1,False,False,ok,,59470838
input7_layer2,16-32K,72641,7,7,decode,1,2,linear_attention,1,False,False,ok,,1864506
input7_layer3,16-32K,72641,7,7,decode,1,3,full_attention,1,False,False,ok,,204228726
input7_layer4,16-32K,72641,7,7,decode,1,4,linear_attention,1,False,False,ok,,2050348
input7_layer5,16-32K,72641,7,7,decode,1,5,linear_attention,1,False,False,ok,,1848986
input7_layer6,16-32K,72641,7,7,decode,1,6,linear_attention,1,False,False,ok,,1840756
input7_layer7,16-32K,72641,7,7,decode,1,7,full_attention,1,False,False,ok,,2497122
input7_layer8,16-32K,72641,7,7,decode,1,8,linear_attention,1,False,False,ok,,1832056
input7_layer9,16-32K,72641,7,7,decode,1,9,linear_attention,1,False,False,ok,,1808296
input7_layer10,16-32K,72641,7,7,decode,1,10,linear_attention,1,False,False,ok,,1806336
input7_layer11,16-32K,72641,7,7,decode,1,11,full_attention,1,False,False,ok,,2352141
input7_layer12,16-32K,72641,7,7,decode,1,12,linear_attention,1,False,False,ok,,1813756
input7_layer13,16-32K,72641,7,7,decode,1,13,linear_attention,1,False,False,ok,,1808746
input7_layer14,16-32K,72641,7,7,decode,1,14,linear_attention,1,False,False,ok,,1796656
input7_layer15,16-32K,72641,7,7,decode,1,15,full_attention,1,False,False,ok,,2353871
input7_layer16,16-32K,72641,7,7,decode,1,16,linear_attention,1,False,False,ok,,1838937
input7_layer17,16-32K,72641,7,7,decode,1,17,linear_attention,1,False,False,ok,,1797866
input7_layer18,16-32K,72641,7,7,decode,1,18,linear_attention,1,False,False,ok,,1817976
input7_layer19,16-32K,72641,7,7,decode,1,19,full_attention,1,False,False,ok,,2358291
input7_layer20,16-32K,72641,7,7,decode,1,20,linear_attention,1,False,False,ok,,1816326
input7_layer21,16-32K,72641,7,7,decode,1,21,linear_attention,1,False,False,ok,,1796876
input7_layer22,16-32K,72641,7,7,decode,1,22,linear_attention,1,False,False,ok,,1895567
input7_layer23,16-32K,72641,7,7,decode,1,23,full_attention,1,False,False,ok,,2571563
input7_layer24,16-32K,72641,7,7,decode,1,24,linear_attention,1,False,False,ok,,1854487
input7_layer25,16-32K,72641,7,7,decode,1,25,linear_attention,1,False,False,ok,,1823376
input7_layer26,16-32K,72641,7,7,decode,1,26,linear_attention,1,False,False,ok,,1815347
input7_layer27,16-32K,72641,7,7,decode,1,27,full_attention,1,False,False,ok,,2375442
input7_layer28,16-32K,72641,7,7,decode,1,28,linear_attention,1,False,False,ok,,1819256
input7_layer29,16-32K,72641,7,7,decode,1,29,linear_attention,1,False,False,ok,,1798516
input7_layer30,16-32K,72641,7,7,decode,1,30,linear_attention,1,False,False,ok,,1798296
input7_layer31,16-32K,72641,7,7,decode,1,31,full_attention,1,False,False,ok,,2369711
input7_layer32,16-32K,72641,7,7,decode,1,32,linear_attention,1,False,False,ok,,1818886
input7_layer33,16-32K,72641,7,7,decode,1,33,linear_attention,1,False,False,ok,,1811926
input7_layer34,16-32K,72641,7,7,decode,1,34,linear_attention,1,False,False,ok,,1789455
input7_layer35,16-32K,72641,7,7,decode,1,35,full_attention,1,False,False,ok,,2366741
input7_layer36,16-32K,72641,7,7,decode,1,36,linear_attention,1,False,False,ok,,1800296
input7_layer37,16-32K,72641,7,7,decode,1,37,linear_attention,1,False,False,ok,,1800166
input7_layer38,16-32K,72641,7,7,decode,1,38,linear_attention,1,False,False,ok,,1779536
input7_layer39,16-32K,72641,7,7,decode,1,39,full_attention,1,False,False,ok,,2338571
input7_layer40,16-32K,72641,7,7,decode,1,40,linear_attention,1,False,False,ok,,1819186
input7_layer41,16-32K,72641,7,7,decode,1,41,linear_attention,1,False,False,ok,,1780946
input7_layer42,16-32K,72641,7,7,decode,1,42,linear_attention,1,False,False,ok,,1775895
input7_layer43,16-32K,72641,7,7,decode,1,43,full_attention,1,False,False,ok,,2319801
input7_layer44,16-32K,72641,7,7,decode,1,44,linear_attention,1,False,False,ok,,1928097
input7_layer45,16-32K,72641,7,7,decode,1,45,linear_attention,1,False,False,ok,,1799146
input7_layer46,16-32K,72641,7,7,decode,1,46,linear_attention,1,False,False,ok,,1784055
input7_layer47,16-32K,72641,7,7,decode,1,47,full_attention,1,False,False,ok,,2352241
input7_layer48,16-32K,72641,7,7,decode,1,48,linear_attention,1,False,False,ok,,1804246
input7_layer49,16-32K,72641,7,7,decode,1,49,linear_attention,1,False,False,ok,,1800956
input7_layer50,16-32K,72641,7,7,decode,1,50,linear_attention,1,False,False,ok,,1794796
input7_layer51,16-32K,72641,7,7,decode,1,51,full_attention,1,False,False,ok,,2336001
input7_layer52,16-32K,72641,7,7,decode,1,52,linear_attention,1,False,False,ok,,1808556
input7_layer53,16-32K,72641,7,7,decode,1,53,linear_attention,1,False,False,ok,,1780415
input7_layer54,16-32K,72641,7,7,decode,1,54,linear_attention,1,False,False,ok,,1781886
input7_layer55,16-32K,72641,7,7,decode,1,55,full_attention,1,False,False,ok,,2341781
input7_layer56,16-32K,72641,7,7,decode,1,56,linear_attention,1,False,False,ok,,1796306
input7_layer57,16-32K,72641,7,7,decode,1,57,linear_attention,1,False,False,ok,,1775245
input7_layer58,16-32K,72641,7,7,decode,1,58,linear_attention,1,False,False,ok,,1876796
input7_layer59,16-32K,72641,7,7,decode,1,59,full_attention,1,False,False,ok,,2660644
input7_layer60,16-32K,72641,7,7,decode,1,60,linear_attention,1,False,False,ok,,1865216
input7_layer61,16-32K,72641,7,7,decode,1,61,linear_attention,1,False,False,ok,,1993487
input7_layer62,16-32K,72641,7,7,decode,1,62,linear_attention,1,False,False,ok,,1845647
input7_layer63,16-32K,72641,7,7,decode,1,63,full_attention,1,False,False,ok,,2449712
input8_layer0,16-32K,72641,8,8,decode,1,0,linear_attention,1,False,False,ok,,2195109
input8_layer1,16-32K,72641,8,8,decode,1,1,linear_attention,1,False,False,ok,,2181710
input8_layer2,16-32K,72641,8,8,decode,1,2,linear_attention,1,False,False,ok,,2030428
input8_layer3,16-32K,72641,8,8,decode,1,3,full_attention,1,False,False,ok,,2482752
input8_layer4,16-32K,72641,8,8,decode,1,4,linear_attention,1,False,False,ok,,1808766
input8_layer5,16-32K,72641,8,8,decode,1,5,linear_attention,1,False,False,ok,,1805316
input8_layer6,16-32K,72641,8,8,decode,1,6,linear_attention,1,False,False,ok,,1796306
input8_layer7,16-32K,72641,8,8,decode,1,7,full_attention,1,False,False,ok,,2359781
input8_layer8,16-32K,72641,8,8,decode,1,8,linear_attention,1,False,False,ok,,1789836
input8_layer9,16-32K,72641,8,8,decode,1,9,linear_attention,1,False,False,ok,,1804436
input8_layer10,16-32K,72641,8,8,decode,1,10,linear_attention,1,False,False,ok,,1801666
input8_layer11,16-32K,72641,8,8,decode,1,11,full_attention,1,False,False,ok,,2350391
input8_layer12,16-32K,72641,8,8,decode,1,12,linear_attention,1,False,False,ok,,1791656
input8_layer13,16-32K,72641,8,8,decode,1,13,linear_attention,1,False,False,ok,,2058299
input8_layer14,16-32K,72641,8,8,decode,1,14,linear_attention,1,False,False,ok,,1867397
input8_layer15,16-32K,72641,8,8,decode,1,15,full_attention,1,False,False,ok,,2464462
input8_layer16,16-32K,72641,8,8,decode,1,16,linear_attention,1,False,False,ok,,1797696
input8_layer17,16-32K,72641,8,8,decode,1,17,linear_attention,1,False,False,ok,,1799066
input8_layer18,16-32K,72641,8,8,decode,1,18,linear_attention,1,False,False,ok,,1930927
input8_layer19,16-32K,72641,8,8,decode,1,19,full_attention,1,False,False,ok,,2541803
input8_layer20,16-32K,72641,8,8,decode,1,20,linear_attention,1,False,False,ok,,1853557
input8_layer21,16-32K,72641,8,8,decode,1,21,linear_attention,1,False,False,ok,,1799416
input8_layer22,16-32K,72641,8,8,decode,1,22,linear_attention,1,False,False,ok,,1801956
input8_layer23,16-32K,72641,8,8,decode,1,23,full_attention,1,False,False,ok,,2497582
input8_layer24,16-32K,72641,8,8,decode,1,24,linear_attention,1,False,False,ok,,1803906
input8_layer25,16-32K,72641,8,8,decode,1,25,linear_attention,1,False,False,ok,,1786136
input8_layer26,16-32K,72641,8,8,decode,1,26,linear_attention,1,False,False,ok,,1797506
input8_layer27,16-32K,72641,8,8,decode,1,27,full_attention,1,False,False,ok,,2337741
input8_layer28,16-32K,72641,8,8,decode,1,28,linear_attention,1,False,False,ok,,1810616
input8_layer29,16-32K,72641,8,8,decode,1,29,linear_attention,1,False,False,ok,,1796686
input8_layer30,16-32K,72641,8,8,decode,1,30,linear_attention,1,False,False,ok,,1789316
input8_layer31,16-32K,72641,8,8,decode,1,31,full_attention,1,False,False,ok,,2350241
input8_layer32,16-32K,72641,8,8,decode,1,32,linear_attention,1,False,False,ok,,1791306
input8_layer33,16-32K,72641,8,8,decode,1,33,linear_attention,1,False,False,ok,,1784876
input8_layer34,16-32K,72641,8,8,decode,1,34,linear_attention,1,False,False,ok,,1783236
input8_layer35,16-32K,72641,8,8,decode,1,35,full_attention,1,False,False,ok,,2327181
input8_layer36,16-32K,72641,8,8,decode,1,36,linear_attention,1,False,False,ok,,1785816
input8_layer37,16-32K,72641,8,8,decode,1,37,linear_attention,1,False,False,ok,,1766666
input8_layer38,16-32K,72641,8,8,decode,1,38,linear_attention,1,False,False,ok,,1759196
input8_layer39,16-32K,72641,8,8,decode,1,39,full_attention,1,False,False,ok,,2318201
input8_layer40,16-32K,72641,8,8,decode,1,40,linear_attention,1,False,False,ok,,1782956
input8_layer41,16-32K,72641,8,8,decode,1,41,linear_attention,1,False,False,ok,,1776716
input8_layer42,16-32K,72641,8,8,decode,1,42,linear_attention,1,False,False,ok,,1761745
input8_layer43,16-32K,72641,8,8,decode,1,43,full_attention,1,False,False,ok,,2321651
input8_layer44,16-32K,72641,8,8,decode,1,44,linear_attention,1,False,False,ok,,1907667
input8_layer45,16-32K,72641,8,8,decode,1,45,linear_attention,1,False,False,ok,,1767906
input8_layer46,16-32K,72641,8,8,decode,1,46,linear_attention,1,False,False,ok,,1760295
input8_layer47,16-32K,72641,8,8,decode,1,47,full_attention,1,False,False,ok,,2319371
input8_layer48,16-32K,72641,8,8,decode,1,48,linear_attention,1,False,False,ok,,1784846
input8_layer49,16-32K,72641,8,8,decode,1,49,linear_attention,1,False,False,ok,,1774186
input8_layer50,16-32K,72641,8,8,decode,1,50,linear_attention,1,False,False,ok,,1772676
input8_layer51,16-32K,72641,8,8,decode,1,51,full_attention,1,False,False,ok,,2331851
input8_layer52,16-32K,72641,8,8,decode,1,52,linear_attention,1,False,False,ok,,1789776
input8_layer53,16-32K,72641,8,8,decode,1,53,linear_attention,1,False,False,ok,,1768735
input8_layer54,16-32K,72641,8,8,decode,1,54,linear_attention,1,False,False,ok,,1774866
input8_layer55,16-32K,72641,8,8,decode,1,55,full_attention,1,False,False,ok,,2333720
input8_layer56,16-32K,72641,8,8,decode,1,56,linear_attention,1,False,False,ok,,1785476
input8_layer57,16-32K,72641,8,8,decode,1,57,linear_attention,1,False,False,ok,,1779866
input8_layer58,16-32K,72641,8,8,decode,1,58,linear_attention,1,False,False,ok,,1767976
input8_layer59,16-32K,72641,8,8,decode,1,59,full_attention,1,False,False,ok,,2314801
input8_layer60,16-32K,72641,8,8,decode,1,60,linear_attention,1,False,False,ok,,1793466
input8_layer61,16-32K,72641,8,8,decode,1,61,linear_attention,1,False,False,ok,,1790726
input8_layer62,16-32K,72641,8,8,decode,1,62,linear_attention,1,False,False,ok,,1795336
input8_layer63,16-32K,72641,8,8,decode,1,63,full_attention,1,False,False,ok,,2366641
input9_layer0,16-32K,72641,9,9,decode,1,0,linear_attention,1,False,False,ok,,1999267
input9_layer1,16-32K,72641,9,9,decode,1,1,linear_attention,1,False,False,ok,,1821156
input9_layer2,16-32K,72641,9,9,decode,1,2,linear_attention,1,False,False,ok,,1982667
input9_layer3,16-32K,72641,9,9,decode,1,3,full_attention,1,False,False,ok,,2427722
input9_layer4,16-32K,72641,9,9,decode,1,4,linear_attention,1,False,False,ok,,1809326
input9_layer5,16-32K,72641,9,9,decode,1,5,linear_attention,1,False,False,ok,,1815416
input9_layer6,16-32K,72641,9,9,decode,1,6,linear_attention,1,False,False,ok,,1801186
input9_layer7,16-32K,72641,9,9,decode,1,7,full_attention,1,False,False,ok,,2374801
input9_layer8,16-32K,72641,9,9,decode,1,8,linear_attention,1,False,False,ok,,1810166
input9_layer9,16-32K,72641,9,9,decode,1,9,linear_attention,1,False,False,ok,,1793835
input9_layer10,16-32K,72641,9,9,decode,1,10,linear_attention,1,False,False,ok,,1793026
input9_layer11,16-32K,72641,9,9,decode,1,11,full_attention,1,False,False,ok,,2339231
input9_layer12,16-32K,72641,9,9,decode,1,12,linear_attention,1,False,False,ok,,1796786
input9_layer13,16-32K,72641,9,9,decode,1,13,linear_attention,1,False,False,ok,,1776855
input9_layer14,16-32K,72641,9,9,decode,1,14,linear_attention,1,False,False,ok,,1783766
input9_layer15,16-32K,72641,9,9,decode,1,15,full_attention,1,False,False,ok,,2357141
input9_layer16,16-32K,72641,9,9,decode,1,16,linear_attention,1,False,False,ok,,1799916
input9_layer17,16-32K,72641,9,9,decode,1,17,linear_attention,1,False,False,ok,,1793546
input9_layer18,16-32K,72641,9,9,decode,1,18,linear_attention,1,False,False,ok,,1791186
input9_layer19,16-32K,72641,9,9,decode,1,19,full_attention,1,False,False,ok,,2335431
input9_layer20,16-32K,72641,9,9,decode,1,20,linear_attention,1,False,False,ok,,1804456
input9_layer21,16-32K,72641,9,9,decode,1,21,linear_attention,1,False,False,ok,,1786386
input9_layer22,16-32K,72641,9,9,decode,1,22,linear_attention,1,False,False,ok,,1788746
input9_layer23,16-32K,72641,9,9,decode,1,23,full_attention,1,False,False,ok,,2599753
input9_layer24,16-32K,72641,9,9,decode,1,24,linear_attention,1,False,False,ok,,1803656
input9_layer25,16-32K,72641,9,9,decode,1,25,linear_attention,1,False,False,ok,,1803946
input9_layer26,16-32K,72641,9,9,decode,1,26,linear_attention,1,False,False,ok,,1785946
input9_layer27,16-32K,72641,9,9,decode,1,27,full_attention,1,False,False,ok,,2353151
input9_layer28,16-32K,72641,9,9,decode,1,28,linear_attention,1,False,False,ok,,1781466
input9_layer29,16-32K,72641,9,9,decode,1,29,linear_attention,1,False,False,ok,,1783056
input9_layer30,16-32K,72641,9,9,decode,1,30,linear_attention,1,False,False,ok,,1787926
input9_layer31,16-32K,72641,9,9,decode,1,31,full_attention,1,False,False,ok,,2332461
input9_layer32,16-32K,72641,9,9,decode,1,32,linear_attention,1,False,False,ok,,1784606
input9_layer33,16-32K,72641,9,9,decode,1,33,linear_attention,1,False,False,ok,,1776176
input9_layer34,16-32K,72641,9,9,decode,1,34,linear_attention,1,False,False,ok,,1777186
input9_layer35,16-32K,72641,9,9,decode,1,35,full_attention,1,False,False,ok,,2328590
input9_layer36,16-32K,72641,9,9,decode,1,36,linear_attention,1,False,False,ok,,1788316
input9_layer37,16-32K,72641,9,9,decode,1,37,linear_attention,1,False,False,ok,,1784576
