event_id,context,pid,engine_step_id,forward_id,phase,total_num_scheduled_tokens,layer_id,layer_type,q_len,matched,instrumented,status,error,duration_ns
input25_layer13,8-16K,70882,25,25,decode,1,13,linear_attention,1,False,False,ok,,1791096
input25_layer14,8-16K,70882,25,25,decode,1,14,linear_attention,1,False,False,ok,,1797726
input25_layer15,8-16K,70882,25,25,decode,1,15,full_attention,1,False,False,ok,,2342761
input25_layer16,8-16K,70882,25,25,decode,1,16,linear_attention,1,False,False,ok,,1823656
input25_layer17,8-16K,70882,25,25,decode,1,17,linear_attention,1,False,False,ok,,1791076
input25_layer18,8-16K,70882,25,25,decode,1,18,linear_attention,1,False,False,ok,,1795356
input25_layer19,8-16K,70882,25,25,decode,1,19,full_attention,1,False,False,ok,,2357471
input25_layer20,8-16K,70882,25,25,decode,1,20,linear_attention,1,False,False,ok,,1822597
input25_layer21,8-16K,70882,25,25,decode,1,21,linear_attention,1,False,False,ok,,1799876
input25_layer22,8-16K,70882,25,25,decode,1,22,linear_attention,1,False,False,ok,,1795156
input25_layer23,8-16K,70882,25,25,decode,1,23,full_attention,1,False,False,ok,,2508812
input25_layer24,8-16K,70882,25,25,decode,1,24,linear_attention,1,False,False,ok,,1804516
input25_layer25,8-16K,70882,25,25,decode,1,25,linear_attention,1,False,False,ok,,1784195
input25_layer26,8-16K,70882,25,25,decode,1,26,linear_attention,1,False,False,ok,,1800086
input25_layer27,8-16K,70882,25,25,decode,1,27,full_attention,1,False,False,ok,,2339931
input25_layer28,8-16K,70882,25,25,decode,1,28,linear_attention,1,False,False,ok,,1809876
input25_layer29,8-16K,70882,25,25,decode,1,29,linear_attention,1,False,False,ok,,1788416
input25_layer30,8-16K,70882,25,25,decode,1,30,linear_attention,1,False,False,ok,,1815066
input25_layer31,8-16K,70882,25,25,decode,1,31,full_attention,1,False,False,ok,,2354511
input25_layer32,8-16K,70882,25,25,decode,1,32,linear_attention,1,False,False,ok,,1799446
input25_layer33,8-16K,70882,25,25,decode,1,33,linear_attention,1,False,False,ok,,1785436
input25_layer34,8-16K,70882,25,25,decode,1,34,linear_attention,1,False,False,ok,,1786826
input25_layer35,8-16K,70882,25,25,decode,1,35,full_attention,1,False,False,ok,,2351801
input25_layer36,8-16K,70882,25,25,decode,1,36,linear_attention,1,False,False,ok,,1812746
input25_layer37,8-16K,70882,25,25,decode,1,37,linear_attention,1,False,False,ok,,1799676
input25_layer38,8-16K,70882,25,25,decode,1,38,linear_attention,1,False,False,ok,,1771156
input25_layer39,8-16K,70882,25,25,decode,1,39,full_attention,1,False,False,ok,,2424722
input25_layer40,8-16K,70882,25,25,decode,1,40,linear_attention,1,False,False,ok,,1849707
input25_layer41,8-16K,70882,25,25,decode,1,41,linear_attention,1,False,False,ok,,1813196
input25_layer42,8-16K,70882,25,25,decode,1,42,linear_attention,1,False,False,ok,,1806006
input25_layer43,8-16K,70882,25,25,decode,1,43,full_attention,1,False,False,ok,,2386001
input25_layer44,8-16K,70882,25,25,decode,1,44,linear_attention,1,False,False,ok,,1963587
input25_layer45,8-16K,70882,25,25,decode,1,45,linear_attention,1,False,False,ok,,1805286
input25_layer46,8-16K,70882,25,25,decode,1,46,linear_attention,1,False,False,ok,,1816256
input25_layer47,8-16K,70882,25,25,decode,1,47,full_attention,1,False,False,ok,,2374321
input25_layer48,8-16K,70882,25,25,decode,1,48,linear_attention,1,False,False,ok,,1821986
input25_layer49,8-16K,70882,25,25,decode,1,49,linear_attention,1,False,False,ok,,1808146
input25_layer50,8-16K,70882,25,25,decode,1,50,linear_attention,1,False,False,ok,,1795266
input25_layer51,8-16K,70882,25,25,decode,1,51,full_attention,1,False,False,ok,,2345651
input25_layer52,8-16K,70882,25,25,decode,1,52,linear_attention,1,False,False,ok,,1814846
input25_layer53,8-16K,70882,25,25,decode,1,53,linear_attention,1,False,False,ok,,1794966
input25_layer54,8-16K,70882,25,25,decode,1,54,linear_attention,1,False,False,ok,,1802926
input25_layer55,8-16K,70882,25,25,decode,1,55,full_attention,1,False,False,ok,,2354031
input25_layer56,8-16K,70882,25,25,decode,1,56,linear_attention,1,False,False,ok,,1808816
input25_layer57,8-16K,70882,25,25,decode,1,57,linear_attention,1,False,False,ok,,1804496
input25_layer58,8-16K,70882,25,25,decode,1,58,linear_attention,1,False,False,ok,,1791576
input25_layer59,8-16K,70882,25,25,decode,1,59,full_attention,1,False,False,ok,,2348951
input25_layer60,8-16K,70882,25,25,decode,1,60,linear_attention,1,False,False,ok,,1804226
input25_layer61,8-16K,70882,25,25,decode,1,61,linear_attention,1,False,False,ok,,1779676
input25_layer62,8-16K,70882,25,25,decode,1,62,linear_attention,1,False,False,ok,,1802986
input25_layer63,8-16K,70882,25,25,decode,1,63,full_attention,1,False,False,ok,,2359211
input26_layer0,8-16K,70882,26,26,decode,1,0,linear_attention,1,False,False,ok,,1917637
input26_layer1,8-16K,70882,26,26,decode,1,1,linear_attention,1,False,False,ok,,1810536
input26_layer2,8-16K,70882,26,26,decode,1,2,linear_attention,1,False,False,ok,,1963888
input26_layer3,8-16K,70882,26,26,decode,1,3,full_attention,1,False,False,ok,,2384781
input26_layer4,8-16K,70882,26,26,decode,1,4,linear_attention,1,False,False,ok,,1808516
input26_layer5,8-16K,70882,26,26,decode,1,5,linear_attention,1,False,False,ok,,1804986
input26_layer6,8-16K,70882,26,26,decode,1,6,linear_attention,1,False,False,ok,,1784446
input26_layer7,8-16K,70882,26,26,decode,1,7,full_attention,1,False,False,ok,,2372841
input26_layer8,8-16K,70882,26,26,decode,1,8,linear_attention,1,False,False,ok,,1811026
input26_layer9,8-16K,70882,26,26,decode,1,9,linear_attention,1,False,False,ok,,1805156
input26_layer10,8-16K,70882,26,26,decode,1,10,linear_attention,1,False,False,ok,,1816236
input26_layer11,8-16K,70882,26,26,decode,1,11,full_attention,1,False,False,ok,,2376601
input26_layer12,8-16K,70882,26,26,decode,1,12,linear_attention,1,False,False,ok,,1797696
input26_layer13,8-16K,70882,26,26,decode,1,13,linear_attention,1,False,False,ok,,1811366
input26_layer14,8-16K,70882,26,26,decode,1,14,linear_attention,1,False,False,ok,,1809756
input26_layer15,8-16K,70882,26,26,decode,1,15,full_attention,1,False,False,ok,,2377411
input26_layer16,8-16K,70882,26,26,decode,1,16,linear_attention,1,False,False,ok,,1824906
input26_layer17,8-16K,70882,26,26,decode,1,17,linear_attention,1,False,False,ok,,1798986
input26_layer18,8-16K,70882,26,26,decode,1,18,linear_attention,1,False,False,ok,,1785546
input26_layer19,8-16K,70882,26,26,decode,1,19,full_attention,1,False,False,ok,,2354331
input26_layer20,8-16K,70882,26,26,decode,1,20,linear_attention,1,False,False,ok,,1820836
input26_layer21,8-16K,70882,26,26,decode,1,21,linear_attention,1,False,False,ok,,1802586
input26_layer22,8-16K,70882,26,26,decode,1,22,linear_attention,1,False,False,ok,,1791556
input26_layer23,8-16K,70882,26,26,decode,1,23,full_attention,1,False,False,ok,,2493652
input26_layer24,8-16K,70882,26,26,decode,1,24,linear_attention,1,False,False,ok,,1807096
input26_layer25,8-16K,70882,26,26,decode,1,25,linear_attention,1,False,False,ok,,1792826
input26_layer26,8-16K,70882,26,26,decode,1,26,linear_attention,1,False,False,ok,,1811546
input26_layer27,8-16K,70882,26,26,decode,1,27,full_attention,1,False,False,ok,,2362161
input26_layer28,8-16K,70882,26,26,decode,1,28,linear_attention,1,False,False,ok,,1806597
input26_layer29,8-16K,70882,26,26,decode,1,29,linear_attention,1,False,False,ok,,1799756
input26_layer30,8-16K,70882,26,26,decode,1,30,linear_attention,1,False,False,ok,,1795946
input26_layer31,8-16K,70882,26,26,decode,1,31,full_attention,1,False,False,ok,,2412041
input26_layer32,8-16K,70882,26,26,decode,1,32,linear_attention,1,False,False,ok,,1797806
input26_layer33,8-16K,70882,26,26,decode,1,33,linear_attention,1,False,False,ok,,1786076
input26_layer34,8-16K,70882,26,26,decode,1,34,linear_attention,1,False,False,ok,,1805516
input26_layer35,8-16K,70882,26,26,decode,1,35,full_attention,1,False,False,ok,,2367161
input26_layer36,8-16K,70882,26,26,decode,1,36,linear_attention,1,False,False,ok,,1799016
input26_layer37,8-16K,70882,26,26,decode,1,37,linear_attention,1,False,False,ok,,1783555
input26_layer38,8-16K,70882,26,26,decode,1,38,linear_attention,1,False,False,ok,,1788356
input26_layer39,8-16K,70882,26,26,decode,1,39,full_attention,1,False,False,ok,,2365711
input26_layer40,8-16K,70882,26,26,decode,1,40,linear_attention,1,False,False,ok,,1810756
input26_layer41,8-16K,70882,26,26,decode,1,41,linear_attention,1,False,False,ok,,1785676
input26_layer42,8-16K,70882,26,26,decode,1,42,linear_attention,1,False,False,ok,,1789606
input26_layer43,8-16K,70882,26,26,decode,1,43,full_attention,1,False,False,ok,,2348161
input26_layer44,8-16K,70882,26,26,decode,1,44,linear_attention,1,False,False,ok,,1926127
input26_layer45,8-16K,70882,26,26,decode,1,45,linear_attention,1,False,False,ok,,1777276
input26_layer46,8-16K,70882,26,26,decode,1,46,linear_attention,1,False,False,ok,,1801396
input26_layer47,8-16K,70882,26,26,decode,1,47,full_attention,1,False,False,ok,,2333311
input26_layer48,8-16K,70882,26,26,decode,1,48,linear_attention,1,False,False,ok,,1801736
input26_layer49,8-16K,70882,26,26,decode,1,49,linear_attention,1,False,False,ok,,1803826
input26_layer50,8-16K,70882,26,26,decode,1,50,linear_attention,1,False,False,ok,,1795376
input26_layer51,8-16K,70882,26,26,decode,1,51,full_attention,1,False,False,ok,,2353461
input26_layer52,8-16K,70882,26,26,decode,1,52,linear_attention,1,False,False,ok,,1800696
input26_layer53,8-16K,70882,26,26,decode,1,53,linear_attention,1,False,False,ok,,1794496
input26_layer54,8-16K,70882,26,26,decode,1,54,linear_attention,1,False,False,ok,,1790076
input26_layer55,8-16K,70882,26,26,decode,1,55,full_attention,1,False,False,ok,,2340900
input26_layer56,8-16K,70882,26,26,decode,1,56,linear_attention,1,False,False,ok,,1803836
input26_layer57,8-16K,70882,26,26,decode,1,57,linear_attention,1,False,False,ok,,1801286
input26_layer58,8-16K,70882,26,26,decode,1,58,linear_attention,1,False,False,ok,,1801556
input26_layer59,8-16K,70882,26,26,decode,1,59,full_attention,1,False,False,ok,,2346641
input26_layer60,8-16K,70882,26,26,decode,1,60,linear_attention,1,False,False,ok,,1789176
input26_layer61,8-16K,70882,26,26,decode,1,61,linear_attention,1,False,False,ok,,1778606
input26_layer62,8-16K,70882,26,26,decode,1,62,linear_attention,1,False,False,ok,,1807586
input26_layer63,8-16K,70882,26,26,decode,1,63,full_attention,1,False,False,ok,,2373002
input27_layer0,8-16K,70882,27,27,decode,1,0,linear_attention,1,False,False,ok,,1925898
input27_layer1,8-16K,70882,27,27,decode,1,1,linear_attention,1,False,False,ok,,1792226
input27_layer2,8-16K,70882,27,27,decode,1,2,linear_attention,1,False,False,ok,,1960267
input27_layer3,8-16K,70882,27,27,decode,1,3,full_attention,1,False,False,ok,,2379472
input27_layer4,8-16K,70882,27,27,decode,1,4,linear_attention,1,False,False,ok,,1804036
input27_layer5,8-16K,70882,27,27,decode,1,5,linear_attention,1,False,False,ok,,1789946
input27_layer6,8-16K,70882,27,27,decode,1,6,linear_attention,1,False,False,ok,,1804966
input27_layer7,8-16K,70882,27,27,decode,1,7,full_attention,1,False,False,ok,,2366531
input27_layer8,8-16K,70882,27,27,decode,1,8,linear_attention,1,False,False,ok,,1801947
input27_layer9,8-16K,70882,27,27,decode,1,9,linear_attention,1,False,False,ok,,1800266
input27_layer10,8-16K,70882,27,27,decode,1,10,linear_attention,1,False,False,ok,,1813166
input27_layer11,8-16K,70882,27,27,decode,1,11,full_attention,1,False,False,ok,,2370961
input27_layer12,8-16K,70882,27,27,decode,1,12,linear_attention,1,False,False,ok,,1808876
input27_layer13,8-16K,70882,27,27,decode,1,13,linear_attention,1,False,False,ok,,1806096
input27_layer14,8-16K,70882,27,27,decode,1,14,linear_attention,1,False,False,ok,,1796726
input27_layer15,8-16K,70882,27,27,decode,1,15,full_attention,1,False,False,ok,,2360821
input27_layer16,8-16K,70882,27,27,decode,1,16,linear_attention,1,False,False,ok,,1810556
input27_layer17,8-16K,70882,27,27,decode,1,17,linear_attention,1,False,False,ok,,1801566
input27_layer18,8-16K,70882,27,27,decode,1,18,linear_attention,1,False,False,ok,,1791936
input27_layer19,8-16K,70882,27,27,decode,1,19,full_attention,1,False,False,ok,,2347281
input27_layer20,8-16K,70882,27,27,decode,1,20,linear_attention,1,False,False,ok,,1809206
input27_layer21,8-16K,70882,27,27,decode,1,21,linear_attention,1,False,False,ok,,1790745
input27_layer22,8-16K,70882,27,27,decode,1,22,linear_attention,1,False,False,ok,,1780356
input27_layer23,8-16K,70882,27,27,decode,1,23,full_attention,1,False,False,ok,,2534682
input27_layer24,8-16K,70882,27,27,decode,1,24,linear_attention,1,False,False,ok,,1791386
input27_layer25,8-16K,70882,27,27,decode,1,25,linear_attention,1,False,False,ok,,1794726
input27_layer26,8-16K,70882,27,27,decode,1,26,linear_attention,1,False,False,ok,,1785156
input27_layer27,8-16K,70882,27,27,decode,1,27,full_attention,1,False,False,ok,,2350001
input27_layer28,8-16K,70882,27,27,decode,1,28,linear_attention,1,False,False,ok,,1799506
input27_layer29,8-16K,70882,27,27,decode,1,29,linear_attention,1,False,False,ok,,1780516
input27_layer30,8-16K,70882,27,27,decode,1,30,linear_attention,1,False,False,ok,,1798676
input27_layer31,8-16K,70882,27,27,decode,1,31,full_attention,1,False,False,ok,,2364011
input27_layer32,8-16K,70882,27,27,decode,1,32,linear_attention,1,False,False,ok,,1795935
input27_layer33,8-16K,70882,27,27,decode,1,33,linear_attention,1,False,False,ok,,1801696
input27_layer34,8-16K,70882,27,27,decode,1,34,linear_attention,1,False,False,ok,,1793516
input27_layer35,8-16K,70882,27,27,decode,1,35,full_attention,1,False,False,ok,,2357721
input27_layer36,8-16K,70882,27,27,decode,1,36,linear_attention,1,False,False,ok,,1804566
input27_layer37,8-16K,70882,27,27,decode,1,37,linear_attention,1,False,False,ok,,1790776
input27_layer38,8-16K,70882,27,27,decode,1,38,linear_attention,1,False,False,ok,,1792856
input27_layer39,8-16K,70882,27,27,decode,1,39,full_attention,1,False,False,ok,,2361551
input27_layer40,8-16K,70882,27,27,decode,1,40,linear_attention,1,False,False,ok,,1788026
input27_layer41,8-16K,70882,27,27,decode,1,41,linear_attention,1,False,False,ok,,1790146
input27_layer42,8-16K,70882,27,27,decode,1,42,linear_attention,1,False,False,ok,,1774396
input27_layer43,8-16K,70882,27,27,decode,1,43,full_attention,1,False,False,ok,,2333291
input27_layer44,8-16K,70882,27,27,decode,1,44,linear_attention,1,False,False,ok,,1917087
input27_layer45,8-16K,70882,27,27,decode,1,45,linear_attention,1,False,False,ok,,1776695
input27_layer46,8-16K,70882,27,27,decode,1,46,linear_attention,1,False,False,ok,,1795326
input27_layer47,8-16K,70882,27,27,decode,1,47,full_attention,1,False,False,ok,,2344441
input27_layer48,8-16K,70882,27,27,decode,1,48,linear_attention,1,False,False,ok,,1803596
input27_layer49,8-16K,70882,27,27,decode,1,49,linear_attention,1,False,False,ok,,1798066
input27_layer50,8-16K,70882,27,27,decode,1,50,linear_attention,1,False,False,ok,,1793846
input27_layer51,8-16K,70882,27,27,decode,1,51,full_attention,1,False,False,ok,,2336281
input27_layer52,8-16K,70882,27,27,decode,1,52,linear_attention,1,False,False,ok,,1786696
input27_layer53,8-16K,70882,27,27,decode,1,53,linear_attention,1,False,False,ok,,1775636
input27_layer54,8-16K,70882,27,27,decode,1,54,linear_attention,1,False,False,ok,,1796226
input27_layer55,8-16K,70882,27,27,decode,1,55,full_attention,1,False,False,ok,,2341461
input27_layer56,8-16K,70882,27,27,decode,1,56,linear_attention,1,False,False,ok,,1796716
input27_layer57,8-16K,70882,27,27,decode,1,57,linear_attention,1,False,False,ok,,1792136
input27_layer58,8-16K,70882,27,27,decode,1,58,linear_attention,1,False,False,ok,,1794746
input27_layer59,8-16K,70882,27,27,decode,1,59,full_attention,1,False,False,ok,,2347391
input27_layer60,8-16K,70882,27,27,decode,1,60,linear_attention,1,False,False,ok,,1800546
input27_layer61,8-16K,70882,27,27,decode,1,61,linear_attention,1,False,False,ok,,1787546
input27_layer62,8-16K,70882,27,27,decode,1,62,linear_attention,1,False,False,ok,,1804476
input27_layer63,8-16K,70882,27,27,decode,1,63,full_attention,1,False,False,ok,,2339431
input28_layer0,8-16K,70882,28,28,decode,1,0,linear_attention,1,False,False,ok,,1919987
input28_layer1,8-16K,70882,28,28,decode,1,1,linear_attention,1,False,False,ok,,1805406
input28_layer2,8-16K,70882,28,28,decode,1,2,linear_attention,1,False,False,ok,,1978067
input28_layer3,8-16K,70882,28,28,decode,1,3,full_attention,1,False,False,ok,,2414652
input28_layer4,8-16K,70882,28,28,decode,1,4,linear_attention,1,False,False,ok,,1812397
input28_layer5,8-16K,70882,28,28,decode,1,5,linear_attention,1,False,False,ok,,1797596
input28_layer6,8-16K,70882,28,28,decode,1,6,linear_attention,1,False,False,ok,,1800276
input28_layer7,8-16K,70882,28,28,decode,1,7,full_attention,1,False,False,ok,,2377591
input28_layer8,8-16K,70882,28,28,decode,1,8,linear_attention,1,False,False,ok,,1817556
input28_layer9,8-16K,70882,28,28,decode,1,9,linear_attention,1,False,False,ok,,1809116
input28_layer10,8-16K,70882,28,28,decode,1,10,linear_attention,1,False,False,ok,,1809797
input28_layer11,8-16K,70882,28,28,decode,1,11,full_attention,1,False,False,ok,,2370901
input28_layer12,8-16K,70882,28,28,decode,1,12,linear_attention,1,False,False,ok,,1812146
input28_layer13,8-16K,70882,28,28,decode,1,13,linear_attention,1,False,False,ok,,1791746
input28_layer14,8-16K,70882,28,28,decode,1,14,linear_attention,1,False,False,ok,,1805116
input28_layer15,8-16K,70882,28,28,decode,1,15,full_attention,1,False,False,ok,,2378572
input28_layer16,8-16K,70882,28,28,decode,1,16,linear_attention,1,False,False,ok,,1833346
input28_layer17,8-16K,70882,28,28,decode,1,17,linear_attention,1,False,False,ok,,1797356
input28_layer18,8-16K,70882,28,28,decode,1,18,linear_attention,1,False,False,ok,,1790176
input28_layer19,8-16K,70882,28,28,decode,1,19,full_attention,1,False,False,ok,,2354241
input28_layer20,8-16K,70882,28,28,decode,1,20,linear_attention,1,False,False,ok,,1829436
input28_layer21,8-16K,70882,28,28,decode,1,21,linear_attention,1,False,False,ok,,1793166
input28_layer22,8-16K,70882,28,28,decode,1,22,linear_attention,1,False,False,ok,,1794496
input28_layer23,8-16K,70882,28,28,decode,1,23,full_attention,1,False,False,ok,,2505163
input28_layer24,8-16K,70882,28,28,decode,1,24,linear_attention,1,False,False,ok,,1807086
input28_layer25,8-16K,70882,28,28,decode,1,25,linear_attention,1,False,False,ok,,1785166
input28_layer26,8-16K,70882,28,28,decode,1,26,linear_attention,1,False,False,ok,,1799416
input28_layer27,8-16K,70882,28,28,decode,1,27,full_attention,1,False,False,ok,,2383811
input28_layer28,8-16K,70882,28,28,decode,1,28,linear_attention,1,False,False,ok,,1815696
input28_layer29,8-16K,70882,28,28,decode,1,29,linear_attention,1,False,False,ok,,1811466
input28_layer30,8-16K,70882,28,28,decode,1,30,linear_attention,1,False,False,ok,,1794406
input28_layer31,8-16K,70882,28,28,decode,1,31,full_attention,1,False,False,ok,,2402001
input28_layer32,8-16K,70882,28,28,decode,1,32,linear_attention,1,False,False,ok,,1824287
input28_layer33,8-16K,70882,28,28,decode,1,33,linear_attention,1,False,False,ok,,1801186
input28_layer34,8-16K,70882,28,28,decode,1,34,linear_attention,1,False,False,ok,,1965847
input28_layer35,8-16K,70882,28,28,decode,1,35,full_attention,1,False,False,ok,,2470012
input28_layer36,8-16K,70882,28,28,decode,1,36,linear_attention,1,False,False,ok,,2145309
input28_layer37,8-16K,70882,28,28,decode,1,37,linear_attention,1,False,False,ok,,1923878
input28_layer38,8-16K,70882,28,28,decode,1,38,linear_attention,1,False,False,ok,,1880197
input28_layer39,8-16K,70882,28,28,decode,1,39,full_attention,1,False,False,ok,,2513833
input28_layer40,8-16K,70882,28,28,decode,1,40,linear_attention,1,False,False,ok,,2055468
input28_layer41,8-16K,70882,28,28,decode,1,41,linear_attention,1,False,False,ok,,1826516
input28_layer42,8-16K,70882,28,28,decode,1,42,linear_attention,1,False,False,ok,,1878057
input28_layer43,8-16K,70882,28,28,decode,1,43,full_attention,1,False,False,ok,,2659073
input28_layer44,8-16K,70882,28,28,decode,1,44,linear_attention,1,False,False,ok,,2526072
input28_layer45,8-16K,70882,28,28,decode,1,45,linear_attention,1,False,False,ok,,2152239
input28_layer46,8-16K,70882,28,28,decode,1,46,linear_attention,1,False,False,ok,,2096589
input28_layer47,8-16K,70882,28,28,decode,1,47,full_attention,1,False,False,ok,,2599433
input28_layer48,8-16K,70882,28,28,decode,1,48,linear_attention,1,False,False,ok,,1875506
input28_layer49,8-16K,70882,28,28,decode,1,49,linear_attention,1,False,False,ok,,1834286
input28_layer50,8-16K,70882,28,28,decode,1,50,linear_attention,1,False,False,ok,,2005348
input28_layer51,8-16K,70882,28,28,decode,1,51,full_attention,1,False,False,ok,,3005877
input28_layer52,8-16K,70882,28,28,decode,1,52,linear_attention,1,False,False,ok,,1943928
input28_layer53,8-16K,70882,28,28,decode,1,53,linear_attention,1,False,False,ok,,2275270
input28_layer54,8-16K,70882,28,28,decode,1,54,linear_attention,1,False,False,ok,,1868196
input28_layer55,8-16K,70882,28,28,decode,1,55,full_attention,1,False,False,ok,,2831196
input28_layer56,8-16K,70882,28,28,decode,1,56,linear_attention,1,False,False,ok,,2352320
input28_layer57,8-16K,70882,28,28,decode,1,57,linear_attention,1,False,False,ok,,1846897
input28_layer58,8-16K,70882,28,28,decode,1,58,linear_attention,1,False,False,ok,,1832796
input28_layer59,8-16K,70882,28,28,decode,1,59,full_attention,1,False,False,ok,,2509662
input28_layer60,8-16K,70882,28,28,decode,1,60,linear_attention,1,False,False,ok,,1824876
input28_layer61,8-16K,70882,28,28,decode,1,61,linear_attention,1,False,False,ok,,1803776
input28_layer62,8-16K,70882,28,28,decode,1,62,linear_attention,1,False,False,ok,,1821206
input28_layer63,8-16K,70882,28,28,decode,1,63,full_attention,1,False,False,ok,,2381101
input29_layer0,8-16K,70882,29,29,decode,1,0,linear_attention,1,False,False,ok,,1919567
input29_layer1,8-16K,70882,29,29,decode,1,1,linear_attention,1,False,False,ok,,1811856
input29_layer2,8-16K,70882,29,29,decode,1,2,linear_attention,1,False,False,ok,,1978407
input29_layer3,8-16K,70882,29,29,decode,1,3,full_attention,1,False,False,ok,,2387041
input29_layer4,8-16K,70882,29,29,decode,1,4,linear_attention,1,False,False,ok,,1803326
input29_layer5,8-16K,70882,29,29,decode,1,5,linear_attention,1,False,False,ok,,1811736
input29_layer6,8-16K,70882,29,29,decode,1,6,linear_attention,1,False,False,ok,,1784126
input29_layer7,8-16K,70882,29,29,decode,1,7,full_attention,1,False,False,ok,,2389831
input29_layer8,8-16K,70882,29,29,decode,1,8,linear_attention,1,False,False,ok,,1832256
input29_layer9,8-16K,70882,29,29,decode,1,9,linear_attention,1,False,False,ok,,1810956
input29_layer10,8-16K,70882,29,29,decode,1,10,linear_attention,1,False,False,ok,,1812226
input29_layer11,8-16K,70882,29,29,decode,1,11,full_attention,1,False,False,ok,,2389391
input29_layer12,8-16K,70882,29,29,decode,1,12,linear_attention,1,False,False,ok,,1809016
input29_layer13,8-16K,70882,29,29,decode,1,13,linear_attention,1,False,False,ok,,1807296
input29_layer14,8-16K,70882,29,29,decode,1,14,linear_attention,1,False,False,ok,,1796316
input29_layer15,8-16K,70882,29,29,decode,1,15,full_attention,1,False,False,ok,,2362681
input29_layer16,8-16K,70882,29,29,decode,1,16,linear_attention,1,False,False,ok,,1827086
input29_layer17,8-16K,70882,29,29,decode,1,17,linear_attention,1,False,False,ok,,1805366
input29_layer18,8-16K,70882,29,29,decode,1,18,linear_attention,1,False,False,ok,,1785175
input29_layer19,8-16K,70882,29,29,decode,1,19,full_attention,1,False,False,ok,,2350140
input29_layer20,8-16K,70882,29,29,decode,1,20,linear_attention,1,False,False,ok,,1815646
input29_layer21,8-16K,70882,29,29,decode,1,21,linear_attention,1,False,False,ok,,1790356
input29_layer22,8-16K,70882,29,29,decode,1,22,linear_attention,1,False,False,ok,,1795826
input29_layer23,8-16K,70882,29,29,decode,1,23,full_attention,1,False,False,ok,,2480992
input29_layer24,8-16K,70882,29,29,decode,1,24,linear_attention,1,False,False,ok,,1816026
input29_layer25,8-16K,70882,29,29,decode,1,25,linear_attention,1,False,False,ok,,1799116
input29_layer26,8-16K,70882,29,29,decode,1,26,linear_attention,1,False,False,ok,,1803076
input29_layer27,8-16K,70882,29,29,decode,1,27,full_attention,1,False,False,ok,,2352681
input29_layer28,8-16K,70882,29,29,decode,1,28,linear_attention,1,False,False,ok,,1802676
input29_layer29,8-16K,70882,29,29,decode,1,29,linear_attention,1,False,False,ok,,1799416
input29_layer30,8-16K,70882,29,29,decode,1,30,linear_attention,1,False,False,ok,,1800906
input29_layer31,8-16K,70882,29,29,decode,1,31,full_attention,1,False,False,ok,,2344341
input29_layer32,8-16K,70882,29,29,decode,1,32,linear_attention,1,False,False,ok,,1906157
input29_layer33,8-16K,70882,29,29,decode,1,33,linear_attention,1,False,False,ok,,1813726
input29_layer34,8-16K,70882,29,29,decode,1,34,linear_attention,1,False,False,ok,,1787106
input29_layer35,8-16K,70882,29,29,decode,1,35,full_attention,1,False,False,ok,,2417932
input29_layer36,8-16K,70882,29,29,decode,1,36,linear_attention,1,False,False,ok,,1808186
input29_layer37,8-16K,70882,29,29,decode,1,37,linear_attention,1,False,False,ok,,1809996
input29_layer38,8-16K,70882,29,29,decode,1,38,linear_attention,1,False,False,ok,,1781526
input29_layer39,8-16K,70882,29,29,decode,1,39,full_attention,1,False,False,ok,,2361071
input29_layer40,8-16K,70882,29,29,decode,1,40,linear_attention,1,False,False,ok,,1803316
input29_layer41,8-16K,70882,29,29,decode,1,41,linear_attention,1,False,False,ok,,1789135
input29_layer42,8-16K,70882,29,29,decode,1,42,linear_attention,1,False,False,ok,,1793446
input29_layer43,8-16K,70882,29,29,decode,1,43,full_attention,1,False,False,ok,,2355401
input29_layer44,8-16K,70882,29,29,decode,1,44,linear_attention,1,False,False,ok,,1939668
input29_layer45,8-16K,70882,29,29,decode,1,45,linear_attention,1,False,False,ok,,1806936
input29_layer46,8-16K,70882,29,29,decode,1,46,linear_attention,1,False,False,ok,,1798106
input29_layer47,8-16K,70882,29,29,decode,1,47,full_attention,1,False,False,ok,,2391652
input29_layer48,8-16K,70882,29,29,decode,1,48,linear_attention,1,False,False,ok,,1809436
input29_layer49,8-16K,70882,29,29,decode,1,49,linear_attention,1,False,False,ok,,1795226
input29_layer50,8-16K,70882,29,29,decode,1,50,linear_attention,1,False,False,ok,,1776216
input29_layer51,8-16K,70882,29,29,decode,1,51,full_attention,1,False,False,ok,,2349761
input29_layer52,8-16K,70882,29,29,decode,1,52,linear_attention,1,False,False,ok,,1812376
input29_layer53,8-16K,70882,29,29,decode,1,53,linear_attention,1,False,False,ok,,1772095
input29_layer54,8-16K,70882,29,29,decode,1,54,linear_attention,1,False,False,ok,,1782986
input29_layer55,8-16K,70882,29,29,decode,1,55,full_attention,1,False,False,ok,,2337511
input29_layer56,8-16K,70882,29,29,decode,1,56,linear_attention,1,False,False,ok,,1810336
input29_layer57,8-16K,70882,29,29,decode,1,57,linear_attention,1,False,False,ok,,1779866
input29_layer58,8-16K,70882,29,29,decode,1,58,linear_attention,1,False,False,ok,,1782256
input29_layer59,8-16K,70882,29,29,decode,1,59,full_attention,1,False,False,ok,,2355781
input29_layer60,8-16K,70882,29,29,decode,1,60,linear_attention,1,False,False,ok,,1801996
